file_name,text
12980.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Insurance services (% of commercial service imports)</field></y>
12981.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of troops police and military observers in mandate</field></y>
12982.png,<mark>bar</mark><x><type>quantitative</type><field>Mineral Rent(as % of GDP)</field></x><y><type>nominal</type><field>Minerals</field></y>
12983.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trade with economies in the Arab World(%)</field></y>
12984.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>ODA received (in %)</field></y>
12985.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Investment (in US$)</field></y>
12986.png,<mark>bar</mark><x><type>quantitative</type><field>Secondary income (in US$)</field></x><y><type>quantitative</type><field>Year</field></y>
12987.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
12988.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
12989.png,<mark>bar</mark><x><type>quantitative</type><field>Transition rate(%)</field></x><y><type>quantitative</type><field>Years</field></y>
12990.png,<mark>bar</mark><x><type>nominal</type><field>Type of expenditure</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
12991.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Twenty- foot Equivalent Units(TEU)</field></y>
12992.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Revenue generated (as % of GDP)</field></y>
12993.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance (in US$)</field></y>
12994.png,<mark>bar</mark><x><type>quantitative</type><field>Cost (as % of GNI)</field></x><y><type>quantitative</type><field>Years</field></y>
12995.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
12996.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Average precipitation (mm )</field></y>
12997.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of GDP</field></y>
12998.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
12999.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
13000.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed males(% of male labor force ages 15-24)</field></x><y><type>nominal</type><field>Country</field></y>
13001.png,<mark>bar</mark><x><type>nominal</type><field>Type of population</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
13002.png,<mark>bar</mark><x><type>quantitative</type><field>Number (per 1000 people)</field></x><y><type>nominal</type><field>Country</field></y>
13003.png,<mark>bar</mark><x><type>nominal</type><field>Expenses</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
13004.png,<mark>bar</mark><x><type>quantitative</type><field>Life expectancy(years)</field></x><y><type>nominal</type><field>Gender</field></y>
13005.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount of CO2 emissions(kg per 2005 US$ of GDP)</field></y>
13006.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>nominal</type><field>Age group</field></y>
13007.png,<mark>bar</mark><x><type>nominal</type><field>Types of social policy</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
13008.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
13009.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of tax payers</field></y>
13010.png,<mark>bar</mark><x><type>quantitative</type><field>IMF credit(in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
13011.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
13012.png,<mark>bar</mark><x><type>quantitative</type><field>Part-time male workers(% of males employed)</field></x><y><type>quantitative</type><field>Years</field></y>
13013.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field> % of children under 5</field></y>
13014.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (% of GDP)</field></y>
13015.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mean income or consumption per capita(2011 PPP $ per day)</field></y>
13016.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (in %)</field></y>
13017.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
13018.png,<mark>bar</mark><x><type>quantitative</type><field>Primary completion rate (% of total enrollments)</field></x><y><type>nominal</type><field>Gender</field></y>
13019.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of enrolments of both sexes</field></y>
13020.png,<mark>bar</mark><x><type>quantitative</type><field>Income share held (as % of total income)</field></x><y><type>nominal</type><field>Categories</field></y>
13021.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed females (as % of female labor force)</field></y>
13022.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Coverage(% of people living with HIV)</field></y>
13023.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Branches or ATMs(per 100000 adults)</field></y>
13024.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
13025.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Bank customers(per 1000 adults)</field></y>
13026.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
13027.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>No. of subscribers (per 100 people)</field></y>
13028.png,<mark>bar</mark><x><type>quantitative</type><field>Gross enrolment ratio (%)</field></x><y><type>quantitative</type><field>Year</field></y>
13029.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of male employment)</field></y>
13030.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Natural gas rent(as % of GDP)</field></y>
13031.png,<mark>bar</mark><x><type>quantitative</type><field>Cost (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
13032.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employment (as % of male employment)</field></y>
13033.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
13034.png,<mark>bar</mark><x><type>quantitative</type><field>Amount spent (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
13035.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population in urban agglomerations (in %)</field></y>
13036.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Educated labor force (% of total)</field></y>
13037.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of energy used(kg of oil equivalent per capita)</field></y>
13038.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of urban population</field></y>
13039.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Value (as % of sales)</field></y>
13040.png,<mark>bar</mark><x><type>quantitative</type><field>Rating (1=low 6=high)</field></x><y><type>quantitative</type><field>Years</field></y>
13041.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
13042.png,<mark>bar</mark><x><type>quantitative</type><field>Vaccinated children(%)
</field></x><y><type>nominal</type><field>Vaccination</field></y>
13043.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
13044.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emissions (1000 metric ton of CO2 equivalent)</field></y>
13045.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Investment (in US$)</field></y>
13046.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Nitrous oxide emission (as thousand metric tons of CO2 equivalent)</field></y>
13047.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating (1=most business-friendly regulations)</field></y>
13048.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></x><y><type>nominal</type><field>Country</field></y>
13049.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>BoP (in US$)</field></y>
13050.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
13051.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Vulnerable employment (% of total employment)</field></y>
13052.png,<mark>bar</mark><x><type>quantitative</type><field>Number of enrolments of both sexes</field></x><y><type>quantitative</type><field>Years</field></y>
13053.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children in employment</field></y>
13054.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of value added in manufacturing</field></y>
13055.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>nominal</type><field>Type of expenditure</field></y>
13056.png,<mark>bar</mark><x><type>quantitative</type><field>Number of participants (per million people)</field></x><y><type>quantitative</type><field>Years</field></y>
13057.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost of communications computer etc. (% of service imports)</field></y>
13058.png,<mark>bar</mark><x><type>quantitative</type><field>Enrollment rate (%)</field></x><y><type>quantitative</type><field>Years</field></y>
13059.png,<mark>bar</mark><x><type>quantitative</type><field>Life expectancy(years)</field></x><y><type>nominal</type><field>Country</field></y>
13060.png,<mark>bar</mark><x><type>nominal</type><field>Donors of DAC</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
13061.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
13062.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Trade with economies of Middle East & North Africa(%)</field></y>
13063.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population (in %)</field></y>
13064.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
13065.png,<mark>bar</mark><x><type>quantitative</type><field>Rating of statistical capacity (0-100)</field></x><y><type>nominal</type><field>Country</field></y>
13066.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of servers(per 1 million people)</field></y>
13067.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Educated labor force (% of total)</field></y>
13068.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Tax (as % of total tax revenue)</field></y>
13069.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
13070.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
13071.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating index(maximum value in 2004 = 100)</field></y>
13072.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Part-time male workers(% of males employed)</field></y>
13073.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
13074.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of male employment)</field></y>
13075.png,<mark>bar</mark><x><type>quantitative</type><field>Number of refugees</field></x><y><type>nominal</type><field>Country</field></y>
13076.png,<mark>bar</mark><x><type>nominal</type><field>Type of school</field></x><y><type>quantitative</type><field>Female teachers (% of total teachers)</field></y>
13077.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area (in %)</field></y>
13078.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
13079.png,<mark>bar</mark><x><type>nominal</type><field>Sources of CO2 emission</field></x><y><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></y>
13080.png,<mark>bar</mark><x><type>quantitative</type><field>Investment (in US$)</field></x><y><type>quantitative</type><field>Years</field></y>
13081.png,<mark>bar</mark><x><type>quantitative</type><field>Payments(% of exports of goods services and primary income)</field></x><y><type>nominal</type><field>Country</field></y>
13082.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Domestic credit (% of GDP)</field></y>
13083.png,<mark>bar</mark><x><type>quantitative</type><field>Dependency ratio</field></x><y><type>nominal</type><field>Age-group</field></y>
13084.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
13085.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of electricity produced(kWh)</field></x><y><type>quantitative</type><field>Year</field></y>
13086.png,<mark>bar</mark><x><type>quantitative</type><field>Balance (in US$)</field></x><y><type>quantitative</type><field>Years</field></y>
13087.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of enrolments of both sexes</field></y>
13088.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
13089.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Literacy rate(%)</field></y>
13090.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Emission (in thousand metric tons of CO2 equivalent)</field></y>
13091.png,<mark>bar</mark><x><type>quantitative</type><field>Tax (as % of total tax revenue)</field></x><y><type>nominal</type><field>Taxes</field></y>
13092.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
13093.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
13094.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
13095.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of exports(% of total goods exports)</field></y>
13096.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow from UN agencies (US$)</field></y>
13097.png,<mark>bar</mark><x><type>quantitative</type><field>Literacy rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
13098.png,<mark>bar</mark><x><type>quantitative</type><field>Twenty-foot Equivalent Units(TEU)</field></x><y><type>quantitative</type><field>Years</field></y>
13099.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
13100.png,<mark>bar</mark><x><type>quantitative</type><field>Educated females (as % of female labor force)</field></x><y><type>nominal</type><field>Level of education</field></y>
13101.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population (in %)</field></y>
13102.png,<mark>bar</mark><x><type>nominal</type><field>Type of fuel</field></x><y><type>quantitative</type><field>Price (US$ per liter)</field></y>
13103.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
13104.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children employment</field></y>
13105.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Workers(% of males employed)</field></y>
13106.png,<mark>bar</mark><x><type>quantitative</type><field>Number of applications filed</field></x><y><type>nominal</type><field>Country</field></y>
13107.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
13108.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(%)</field></x><y><type>nominal</type><field>Country</field></y>
13109.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed males(% of male labor force ages 15-24)</field></y>
13110.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
13111.png,<mark>bar</mark><x><type>quantitative</type><field>Cost(% of GNI per capita)</field></x><y><type>nominal</type><field>Country</field></y>
13112.png,<mark>bar</mark><x><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></x><y><type>nominal</type><field>Source of CO2 emission</field></y>
13113.png,<mark>bar</mark><x><type>quantitative</type><field>% of fertilizer production</field></x><y><type>nominal</type><field>Country</field></y>
13114.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of women justifying domestic violence</field></y>
13115.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of population</field></y>
13116.png,<mark>bar</mark><x><type>nominal</type><field>Education levels</field></x><y><type>quantitative</type><field>Number of enrolments of both sexes</field></y>
13117.png,<mark>bar</mark><x><type>quantitative</type><field>Population(%)</field></x><y><type>quantitative</type><field>Years</field></y>
13118.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (current US$)</field></y>
13119.png,<mark>bar</mark><x><type>quantitative</type><field>Rent(as % of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
13120.png,<mark>bar</mark><x><type>quantitative</type><field>Survival Rate(%)</field></x><y><type>nominal</type><field>Sex</field></y>
13121.png,<mark>bar</mark><x><type>quantitative</type><field>IMF credit(in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
13122.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Consumption of fixed capital (as % of GNI)</field></y>
13123.png,<mark>bar</mark><x><type>nominal</type><field>Organisations</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
13124.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total Trade (current US$)</field></y>
13125.png,<mark>bar</mark><x><type>quantitative</type><field>% of female youth population</field></x><y><type>quantitative</type><field>Year</field></y>
13126.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed females (as % of female labor force)</field></y>
13127.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of poverty lines</field></y>
13128.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area (in %)</field></y>
13129.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Economic output (BoP current US$)</field></y>
13130.png,<mark>bar</mark><x><type>quantitative</type><field>Number of beds (per 1000 people)</field></x><y><type>quantitative</type><field>Year</field></y>
13131.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount (in $)</field></y>
13132.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Savings(current US$)</field></y>
13133.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Life expectancy(years)</field></y>
13134.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies of Latin America & Caribbean(%)</field></x><y><type>nominal</type><field>Country</field></y>
13135.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Primary completion rate (% of total enrollments)</field></y>
13136.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of direct applications</field></y>
13137.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of exports(as % of merchandise exports)</field></x><y><type>nominal</type><field>Country</field></y>
13138.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Payment (in US$)</field></y>
13139.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of total employment)</field></y>
13140.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Primary completion rate (% of total enrollments)</field></y>
13141.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
13142.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
13143.png,<mark>bar</mark><x><type>quantitative</type><field>Gross enrolment ratio (%)</field></x><y><type>nominal</type><field>Country</field></y>
13144.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed males (as % of male labor force)</field></y>
13145.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
13146.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Earnings(current US$)</field></y>
13147.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Imports(as % of merchandise exports)</field></y>
13148.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of passengers carried</field></y>
13149.png,<mark>bar</mark><x><type>nominal</type><field>Types of fuels consumed</field></x><y><type>quantitative</type><field>Emissions(in percent)</field></y>
13150.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
13151.png,<mark>bar</mark><x><type>quantitative</type><field>Net ODA received per capita (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
13152.png,<mark>bar</mark><x><type>quantitative</type><field>Number of enrolments of both sexes</field></x><y><type>nominal</type><field>Country</field></y>
13153.png,<mark>bar</mark><x><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></x><y><type>nominal</type><field>Country</field></y>
13154.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Full-time male workers(% of males employed)</field></y>
13155.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of neonatal deaths</field></y>
13156.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></x><y><type>nominal</type><field>Country</field></y>
13157.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of commercial services imports</field></y>
13158.png,<mark>bar</mark><x><type>quantitative</type><field>LPI(1=low to 5=high)</field></x><y><type>quantitative</type><field>Years</field></y>
13159.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of repeaters</field></y>
13160.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (constant 2005 US$)</field></x><y><type>nominal</type><field>Country</field></y>
13161.png,<mark>bar</mark><x><type>quantitative</type><field>Electricity production (% of total)</field></x><y><type>quantitative</type><field>Years</field></y>
13162.png,<mark>bar</mark><x><type>quantitative</type><field>Expenses (in $)</field></x><y><type>quantitative</type><field>Years</field></y>
13163.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Net enrolment rate(%)</field></y>
13164.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
13165.png,<mark>bar</mark><x><type>quantitative</type><field>Liability (% of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
13166.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Revenue generated (in %)</field></y>
13167.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of deaths</field></y>
13168.png,<mark>bar</mark><x><type>quantitative</type><field>Exports(as % of merchandise exports)</field></x><y><type>nominal</type><field>Country</field></y>
13169.png,<mark>bar</mark><x><type>nominal</type><field>Exports and external balance on goods</field></x><y><type>quantitative</type><field>% of GDP</field></y>
13170.png,<mark>bar</mark><x><type>nominal</type><field>Education</field></x><y><type>quantitative</type><field>Pupil-teacher ratio(headcount basis)</field></y>
13171.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating index(maximum value in 2004 = 100)</field></y>
13172.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>ATMs(per 100000 adults)</field></y>
13173.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Full-time workers(% of total employed)</field></y>
13174.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Official exchange rate (LCU per US$ period average)</field></y>
13175.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></y>
13176.png,<mark>bar</mark><x><type>quantitative</type><field>Employment to population ratio(%)</field></x><y><type>quantitative</type><field>Year</field></y>
13177.png,<mark>bar</mark><x><type>quantitative</type><field>% of economically active children</field></x><y><type>nominal</type><field>Country</field></y>
13178.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed and educated female labor force (% of population)</field></y>
13179.png,<mark>bar</mark><x><type>nominal</type><field>Fuel resources</field></x><y><type>quantitative</type><field>Rent(as % of GDP)</field></y>
13180.png,<mark>bar</mark><x><type>quantitative</type><field>ODA received (in %)</field></x><y><type>nominal</type><field>Unit</field></y>
13181.png,<mark>bar</mark><x><type>quantitative</type><field>% of population</field></x><y><type>nominal</type><field>Types of services</field></y>
13182.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
13183.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Secondary income (in US$)</field></y>
13184.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
13185.png,<mark>bar</mark><x><type>quantitative</type><field>Number of deaths</field></x><y><type>quantitative</type><field>Years</field></y>
13186.png,<mark>bar</mark><x><type>quantitative</type><field>Number of tourists</field></x><y><type>nominal</type><field>Country</field></y>
13187.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
13188.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Strength Index( 0 = weak12 = strong)</field></y>
13189.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of days</field></y>
13190.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount of electricity produced(kWh)</field></y>
13191.png,<mark>bar</mark><x><type>quantitative</type><field>Area (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
13192.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Oil Rent (as % of GDP)</field></y>
13193.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
