file_name,text
4344.png,<mark>bar</mark><x><type>quantitative</type><field>Payments (BoP current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4345.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (% of GDP)</field></x><y><type>nominal</type><field>Different sectors</field></y>
4346.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount of stocks(% of population)</field></y>
4347.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4348.png,<mark>bar</mark><x><type>quantitative</type><field>Loss(as % of annual sales)</field></x><y><type>quantitative</type><field>Year</field></y>
4349.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost of communications computer etc. (% of service imports)</field></y>
4350.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of money (in US$)</field></y>
4351.png,<mark>bar</mark><x><type>quantitative</type><field>Taxes (in $)</field></x><y><type>nominal</type><field>Types of taxes</field></y>
4352.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4353.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Trade with economies in the Arab World(%)</field></y>
4354.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
4355.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
4356.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Literacy rate(%)</field></y>
4357.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of male economically active children</field></y>
4358.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports(as % of merchandise exports)</field></y>
4359.png,<mark>bar</mark><x><type>quantitative</type><field>Number of tractors</field></x><y><type>quantitative</type><field>Year</field></y>
4360.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of children who received DPT vaccine</field></y>
4361.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emissions(in percent)</field></y>
4362.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed Males (% of male labor force)</field></y>
4363.png,<mark>bar</mark><x><type>quantitative</type><field>Amount spent (in US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4364.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Current account balance (% of GDP)</field></y>
4365.png,<mark>bar</mark><x><type>quantitative</type><field>Current account balance (current US$)</field></x><y><type>quantitative</type><field>Year</field></y>
4366.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Domestic credit (% of GDP)</field></y>
4367.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating(1=low to 5=high)</field></y>
4368.png,<mark>bar</mark><x><type>quantitative</type><field>Educated labor force (% of total)</field></x><y><type>nominal</type><field>Level of education</field></y>
4369.png,<mark>bar</mark><x><type>quantitative</type><field>Borrowers(per 1000 adults)</field></x><y><type>quantitative</type><field>Years</field></y>
4370.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies within region(%)</field></x><y><type>nominal</type><field>Merchandise Trading</field></y>
4371.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of passengers carried</field></y>
4372.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
4373.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(%)</field></x><y><type>nominal</type><field>Country</field></y>
4374.png,<mark>bar</mark><x><type>quantitative</type><field>BoP (in US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4375.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Area of land (hectares per person)</field></y>
4376.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow (current US$)</field></x><y><type>nominal</type><field>Donors of DAC</field></y>
4377.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
4378.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
4379.png,<mark>bar</mark><x><type>quantitative</type><field>Rent(as % of GDP)</field></x><y><type>nominal</type><field>Resource type</field></y>
4380.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>nominal</type><field>Type of population</field></y>
4381.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid recevied (current US$)</field></y>
4382.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount of CO2 emissions(kg per 2005 US$ of GDP)</field></y>
4383.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>quantitative</type><field>Year</field></y>
4384.png,<mark>bar</mark><x><type>quantitative</type><field>% of firms</field></x><y><type>nominal</type><field>Country</field></y>
4385.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
4386.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total subscribers</field></y>
4387.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
4388.png,<mark>bar</mark><x><type>quantitative</type><field>% of population</field></x><y><type>quantitative</type><field>Year</field></y>
4389.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Savings(% of GNI)</field></y>
4390.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4391.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
4392.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Debt(% of exports of goods services and primary income)</field></y>
4393.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed males(% of male labor force ages 15-24)</field></y>
4394.png,<mark>bar</mark><x><type>nominal</type><field>Members of DA committee</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4395.png,<mark>bar</mark><x><type>quantitative</type><field>Ratio</field></x><y><type>quantitative</type><field>Years</field></y>
4396.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></y>
4397.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of male youth population</field></y>
4398.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of total employment)</field></x><y><type>nominal</type><field>Country</field></y>
4399.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
4400.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emissions (1000 metric ton of CO2 equivalent)</field></y>
4401.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
4402.png,<mark>bar</mark><x><type>quantitative</type><field>Health expenditure (as % of GDP)</field></x><y><type>nominal</type><field>Type of funds</field></y>
4403.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (current US$)</field></y>
4404.png,<mark>bar</mark><x><type>nominal</type><field>Type of aid received</field></x><y><type>quantitative</type><field>Aid received (constant 2012 US$)</field></y>
4405.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
4406.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>nominal</type><field>Projects</field></y>
4407.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of tourists</field></y>
4408.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(%)</field></x><y><type>nominal</type><field>Country</field></y>
4409.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of total expenditure in tertiary public institutions</field></y>
4410.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
4411.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Educated females (as % of female labor force)</field></y>
4412.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4413.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></x><y><type>quantitative</type><field>Year</field></y>
4414.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Revenue generated (as % of GDP)</field></y>
4415.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emission (in thousand metric tons of CO2 equivalent)</field></y>
4416.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (% of total expenses)</field></y>
4417.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Emissions(kt)</field></y>
4418.png,<mark>bar</mark><x><type>quantitative</type><field>Total reserves (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4419.png,<mark>bar</mark><x><type>quantitative</type><field>Electricity production(% of total)</field></x><y><type>nominal</type><field>Renewable sources</field></y>
4420.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>new registrations per 1000 people ages 15-64</field></y>
4421.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed and educated female labor force (% of population)</field></x><y><type>nominal</type><field>Level of education</field></y>
4422.png,<mark>bar</mark><x><type>quantitative</type><field>Area (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
4423.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total debt (in current US$)</field></y>
4424.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of value added in manufacturing</field></y>
4425.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
4426.png,<mark>bar</mark><x><type>quantitative</type><field>Primary income (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4427.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
4428.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Price (US$ per liter)</field></y>
4429.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
4430.png,<mark>bar</mark><x><type>quantitative</type><field>Prevalence of weight issues(% of children under 5)</field></x><y><type>nominal</type><field>Country</field></y>
4431.png,<mark>bar</mark><x><type>quantitative</type><field>Earnings(% of total)</field></x><y><type>nominal</type><field>Country</field></y>
4432.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
4433.png,<mark>bar</mark><x><type>quantitative</type><field>Savings(% of GNI)</field></x><y><type>quantitative</type><field>Year</field></y>
4434.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Coal rent(as % of GDP)</field></y>
4435.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4436.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Population(% of urban population)</field></y>
4437.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of women justifying domestic violence</field></y>
4438.png,<mark>bar</mark><x><type>quantitative</type><field>Under 5 mortality rate (per 1000 live births)</field></x><y><type>nominal</type><field>Country</field></y>
4439.png,<mark>bar</mark><x><type>nominal</type><field>Minerals</field></x><y><type>quantitative</type><field>Mineral Rent(as % of GDP)</field></y>
4440.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Teachers male (%)</field></y>
4441.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of reported infant deaths to estimated infant deaths</field></y>
4442.png,<mark>bar</mark><x><type>quantitative</type><field>Balance of Payment (as % of commercial service exports)</field></x><y><type>nominal</type><field>Country</field></y>
4443.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>IMF credit(in current US$)</field></y>
4444.png,<mark>bar</mark><x><type>quantitative</type><field>Income from abroad (constant 2005 US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4445.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area of land (in hectares)</field></y>
4446.png,<mark>bar</mark><x><type>quantitative</type><field>Strength Index( 0 = weak12 = strong)</field></x><y><type>quantitative</type><field>Years</field></y>
4447.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>quantitative</type><field>Years</field></y>
4448.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Revenue generated (in %)</field></y>
4449.png,<mark>bar</mark><x><type>nominal</type><field>Age groups</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4450.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Success rate(as % of new cases)</field></y>
4451.png,<mark>bar</mark><x><type>quantitative</type><field>Labor Force (in %)</field></x><y><type>quantitative</type><field>Year</field></y>
4452.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Import quantity</field></y>
4453.png,<mark>bar</mark><x><type>quantitative</type><field>Number of registrations</field></x><y><type>nominal</type><field>Country</field></y>
4454.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning from trade(% of GDP)</field></y>
4455.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of registrations</field></y>
4456.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
4457.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployment (% of male unemployment)</field></y>
4458.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Value added (constant Local Currency Unit)</field></y>
4459.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
4460.png,<mark>bar</mark><x><type>quantitative</type><field>Number of participants (per million people)</field></x><y><type>nominal</type><field>Type of participants</field></y>
4461.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
4462.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earnings(current US$)</field></y>
4463.png,<mark>bar</mark><x><type>quantitative</type><field>Active population (% of total population)</field></x><y><type>nominal</type><field>Country</field></y>
4464.png,<mark>bar</mark><x><type>quantitative</type><field>Educated females (as % of female labor force)</field></x><y><type>quantitative</type><field>Years</field></y>
4465.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
4466.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Net Disbursements (current US$)</field></y>
4467.png,<mark>bar</mark><x><type>quantitative</type><field>Rate</field></x><y><type>quantitative</type><field>Year</field></y>
4468.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies of Sub-Saharan Africa(%)</field></x><y><type>nominal</type><field>Country</field></y>
4469.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost of computers communications and other services (% of commerical service exports)</field></y>
4470.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (% of total expenses)</field></y>
4471.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4472.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></y>
4473.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of deaths</field></y>
4474.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of children</field></y>
4475.png,<mark>bar</mark><x><type>quantitative</type><field>Population (% of total population) </field></x><y><type>nominal</type><field>Country</field></y>
4476.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of women justifying domestic violence</field></y>
4477.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Vulnerable male employment (% of total male employment)</field></y>
4478.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Clean energy produced (as % of total energy)</field></y>
4479.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4480.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>BoP (in US$)</field></y>
4481.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
4482.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>nominal</type><field>Level of education</field></y>
4483.png,<mark>bar</mark><x><type>quantitative</type><field>Energy consumed(% of total)</field></x><y><type>nominal</type><field>Country</field></y>
4484.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trade with high income economies(%)</field></y>
4485.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Trade with East Asia and Pacific(%)</field></y>
4486.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports(as % of merchandise exports)</field></y>
4487.png,<mark>bar</mark><x><type>quantitative</type><field>% of reported infant deaths to estimated infant deaths</field></x><y><type>quantitative</type><field>Year</field></y>
4488.png,<mark>bar</mark><x><type>quantitative</type><field>Electricity production(% of total)</field></x><y><type>nominal</type><field>Renewable sources</field></y>
4489.png,<mark>bar</mark><x><type>quantitative</type><field>Rate</field></x><y><type>nominal</type><field>Types of fertility rate</field></y>
4490.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (% of GDP)</field></x><y><type>nominal</type><field>Different sectors</field></y>
4491.png,<mark>bar</mark><x><type>nominal</type><field>Manufactured items</field></x><y><type>quantitative</type><field>% of value added in manufacturing</field></y>
4492.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></x><y><type>quantitative</type><field>Year</field></y>
4493.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Coverage(% of people living with HIV)</field></y>
4494.png,<mark>bar</mark><x><type>quantitative</type><field>Mineral Rent(as % of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
4495.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating of statistical capacity (0-100)</field></y>
4496.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Calories (kilocalories per person per day)</field></y>
4497.png,<mark>bar</mark><x><type>quantitative</type><field>Energy consumed(% of total)</field></x><y><type>quantitative</type><field>Years</field></y>
4498.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>quantitative</type><field>Years</field></y>
4499.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
4500.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Education completion rate(%)</field></y>
4501.png,<mark>bar</mark><x><type>quantitative</type><field>Number of days</field></x><y><type>quantitative</type><field>Year</field></y>
4502.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></y>
4503.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Electricity production (% of total)</field></y>
4504.png,<mark>bar</mark><x><type>quantitative</type><field>% of total expenditure in tertiary public institutions</field></x><y><type>nominal</type><field>Type of expenditure</field></y>
4505.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
4506.png,<mark>bar</mark><x><type>quantitative</type><field>Rating (1=low 6=high)</field></x><y><type>nominal</type><field>Country</field></y>
4507.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
4508.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross intake ratio(%)</field></y>
4509.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Trade with economies of Latin America & Caribbean(%)</field></y>
4510.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4511.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Pupil-teacher ratio(headcount basis)</field></y>
4512.png,<mark>bar</mark><x><type>quantitative</type><field>Aid received (constant 2012 US$)</field></x><y><type>nominal</type><field>Country</field></y>
4513.png,<mark>bar</mark><x><type>nominal</type><field>Branch/ATM</field></x><y><type>quantitative</type><field>Branches or ATMs(per 100000 adults)</field></y>
4514.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed males(% of male labor force ages 15-24)</field></y>
4515.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
4516.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Entrace age (in  years)</field></y>
4517.png,<mark>bar</mark><x><type>nominal</type><field>Type of production</field></x><y><type>quantitative</type><field>Production index(2004-2006)</field></y>
4518.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (in % of total population)</field></y>
4519.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating (1=underdeveloped to 7=well developed) </field></y>
4520.png,<mark>bar</mark><x><type>quantitative</type><field>Electricity production(% of total)</field></x><y><type>nominal</type><field>Country</field></y>
4521.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of children under 5 who received treatment</field></y>
4522.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Transition rate(%)</field></y>
4523.png,<mark>bar</mark><x><type>quantitative</type><field>Population(%)</field></x><y><type>nominal</type><field>Country</field></y>
4524.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployment (% of female unemployment)</field></y>
4525.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of male employment)</field></x><y><type>quantitative</type><field>Years</field></y>
4526.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
4527.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed Males (% of male labor force)</field></y>
4528.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of total employment)</field></y>
4529.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
4530.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4531.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
4532.png,<mark>bar</mark><x><type>quantitative</type><field>Revenue generated (as % of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
4533.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
4534.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
4535.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
4536.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (in US$)</field></y>
4537.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>nominal</type><field>Country</field></y>
4538.png,<mark>bar</mark><x><type>quantitative</type><field>Balance of Payment (as % of commercial service imports)</field></x><y><type>nominal</type><field>Country</field></y>
4539.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4540.png,<mark>bar</mark><x><type>quantitative</type><field>Production index(2004-2006)</field></x><y><type>quantitative</type><field>Years</field></y>
4541.png,<mark>bar</mark><x><type>nominal</type><field>Types of services</field></x><y><type>quantitative</type><field>% of urban population</field></y>
4542.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>nominal</type><field>Country</field></y>
4543.png,<mark>bar</mark><x><type>quantitative</type><field>Grants(current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4544.png,<mark>bar</mark><x><type>nominal</type><field>Level of education</field></x><y><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></y>
4545.png,<mark>bar</mark><x><type>nominal</type><field>Net savings</field></x><y><type>quantitative</type><field>Savings(% of GNI)</field></y>
4546.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>General Parity Index (GPI)</field></y>
4547.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Adult females (as % of total adults)</field></y>
4548.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of GDP</field></y>
4549.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of urban population</field></y>
4550.png,<mark>bar</mark><x><type>quantitative</type><field>Part-time male workers(% of males employed)</field></x><y><type>nominal</type><field>Country</field></y>
4551.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of female employment)</field></y>
4552.png,<mark>bar</mark><x><type>nominal</type><field>Type of creditors</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
4553.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
4554.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Energy consumed(% of total)</field></y>
4555.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></y>
4556.png,<mark>bar</mark><x><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></x><y><type>quantitative</type><field>Year</field></y>
4557.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Health expenditure (as % of GDP)</field></y>
